topic,idx,q,a,context,datatype,attitude,group
性别,6301,始终难以接受LGBT群体，甚至厌恶。深知这样不对，自己也是受过高等教育,高等教育和思想觉悟本应该有联系，但目前却并没有联系。,1,0,0,性别
性别,7463,如何看待女生不满「男生喜欢温柔贤惠一点的暖妹子」？,看了截图，题主能把这样的聊天过程和女方的反应理解为‘炸了’，这…,0,0,0,反感贤惠
性别,9721,本人女，想转行去学UI设计，请问就业前景怎么样？,UI设计的发展近几年还是不错的，而且UI设计属于高新技术岗位，不会面临淘汰失业的命运，是一个相对不错的行业发展方向。,1,0,0,女性职业
性别,6305,始终难以接受LGBT群体，甚至厌恶。深知这样不对，自己也是受过高等教育,首先答主，你应该也明白LGBT的定义，并且接触过LGBT人群吧？,0,0,0,性别
性别,6995,为什么有些女生会反感「贤惠」这个词？,基本所有褒义词都变成了贬低，老实这个词变成了嘲笑男人傻，但你愿意嫁给一个海王、渣男吗？,1,2,2,反感贤惠
性别,12016,有什么针对女性性别歧视的解决方法?,不同意所谓“往上爬”的方法，性别歧视与你所处环境的文化素质没有半毛钱关系。,0,1,2,性别歧视
性别,10238,如何看待高学历女性成为全职家庭主妇？,女性回归家庭本身是很正常的一件事。,1,1,2,家庭主妇
性别,13753,既然女权是平权，为什么她们从不正视男性受到的压迫？,这就好像村里来了一群人，口口声声说自己是革命的队伍，来解放大家，为穷苦人打天下的。,1,2,2,歧视男性
性别,6816,为什么有些女生会反感「贤惠」这个词？,因为这有些女生不喜欢她们的对象，这些女生如果喜欢她们的对象，甚至愿意做他的奴隶，我以前见过一个黑人的女朋友。,1,1,3,黑人/反感贤惠
性别,8426,如何看待女同性恋中的T?,啊，对不起，我想回答一点真实的内容。,0,0,0,女同性恋
性别,7131,为什么被称“贤惠”会很气愤？,我一个同学，又傻又直，情商脑回路惊奇。,0,0,0,反感贤惠
性别,7471,如何看待女生不满「男生喜欢温柔贤惠一点的暖妹子」？,实在是看不下去一味批评女生的声音了。,1,2,2,反感贤惠
性别,8456,如何看待女同性恋中的T?,存在即合理，但是也要允许部分人的不欣赏。,1,2,2,女同性恋
性别,11399,大学女生成绩普遍比男生好吗，为什么？,大家都是打工人，不要卷了。,1,0,0,性别成绩
性别,9509,怕因生孩子而耽误事业的女性，她们的事业有多好？,大多数人都是普通人吧，毕竟不论男女，能站在食物链顶端的人是少数，混到吃不饱饭的也是少数。,1,2,2,女性职业
性别,11226,现在的性别对立什么时候可以结束？,永远不会结束，因为现在的性别对立其实就是底层互害。,0,2,3,性别对立
性别,11205,现在的性别对立什么时候可以结束？,台湾电网崩溃时。 以上。,0,0,0,性别对立
性别,14410,如何判断男生是不是gay?,（图片只是冰山一角）某软件截图一小节放出来，里面很多个人简介说他已婚，那些基本骗婚后出来约炮…,1,0,0,男同性恋
性别,14446,如何判断男生是不是gay?,我见过的大多数gay长的都比较清秀。,0,1,2,男同性恋
性别,13319,作为男性，你在什么时候感受到过性别歧视？,“你是个男人，你要负起责任来”我不想负责…,1,2,2,歧视男性
性别,12973,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,在一个以繁殖为保留物种延续主要手段的人类社会，由于身体构造的差异，男性往往被物化生产机器，而女性则物化为生育机器。,0,2,3,歧视男性
性别,13347,作为男性，你在什么时候感受到过性别歧视？,歧视是什么，你感到歧视是想要得到平等的对待。,0,2,2,歧视男性
性别,13574,你在什么时候感觉到了社会对男性的歧视？,你一个大男人，还在意别人歧视不歧视你，男人当成你这样，真失败呀。,1,2,2,歧视男性
性别,10467,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,我是女的，全职三年，我说下我的想法。,0,0,0,家庭主妇
性别,9207,做数据分析的女孩子，职业发展前景在哪里？数据分析枯燥吗？,数据分析男生，但身边很多数据分析的妹子。,0,0,0,女性职业
性别,9372,怕因生孩子而耽误事业的女性，她们的事业有多好？,姚晨生娃带娃，五年没有作品上映，出来发表一段星空演讲，句句戳准了中年女性和准中年女性们的小心脏。,1,2,2,女性职业
性别,10582,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,题目说的是以男性视角来看，咋这么多主妇答题？,0,0,0,家庭主妇
性别,7699,同性恋真的完完全全是正常的吗？,看是天生的还是受后天影响成为同性恋的吧。,0,1,2,同性恋
性别,6750,如何看出一男的是不是gay或者双性恋？,听说现在当兵里的gay有点多额，至于为啥俺也不清楚。,1,0,0,双性恋
性别,9911,人生目标是做家庭主妇很丢人吗,出于政治正确，我不会劝。,1,0,0,家庭主妇
性别,6675,如何判断一个妹子是不是女同/双性恋？,看了高赞回答后。 我觉得我好像应该宣布出柜了，不能再耽误人家了毕竟人家是直的。,0,0,0,双性恋
性别,9112,你希望自己女朋友的工作职业是什么？,其实有点不明白为什么要纠结于职业的问题,0,2,2,女性职业
性别,8913,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,这几天又是三孩政策，又是延迟退休，又是代表提议女性休三年产假…,0,0,0,女性职业
性别,9129,你希望自己女朋友的工作职业是什么？,学艺术（非表演类艺术）又有文化的妹子必须是首选！,1,2,2,女性职业
性别,10146,如何看待高学历女性成为全职家庭主妇？,解放之后女人好不容易有工作了，你们现在一个个要做家庭主妇？,0,1,3,家庭主妇
性别,13431,作为男性，你在什么时候感受到过性别歧视？,教学楼两层有四个厕所，只有一个男厕,0,2,3,歧视男性
性别,11346,大学女生成绩普遍比男生好吗，为什么？,成绩不是衡量一个人是否优秀的唯一标准。,1,2,2,性别成绩
性别,8934,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,我就等这个相关配套的支持政策到底是什么。,0,0,0,女性职业
性别,8907,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,我突然想到一个大众路线：24结婚。,0,0,0,女性职业
性别,6495,如何判断一个妹子是不是女同/双性恋？,其实没什么标准的，我是les，这不代表我会与其他人有什么不同。,1,1,2,双性恋
性别,12451,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,高一时明确自己的性取向，然后拼命学习，因为觉得教育是提升自我离开小城市改变命运的机会。,0,0,0,性少数群体
性别,12095,作为一名性少数者，你有想哭的时候吗？,谢邀～，我在接受我同志身份后，为三件事哭过。,0,0,0,性少数群体
性别,9885,为什么有的人（比如部分 PhD 等高学历者）会对家庭主妇有不屑的情绪？,走自己的路，让别人鄙视去吧！,0,0,0,家庭主妇
性别,8524,如何看待女同性恋中的T?,T是TP的T，是床上的位置，一个体位不能说明这个人的任何性格人品特征外表。,1,0,0,女同性恋
性别,7425,如何看待女生不满「男生喜欢温柔贤惠一点的暖妹子」？,肯定是直男癌啊，想什么呢？,1,1,3,反感贤惠
性别,11376,大学女生成绩普遍比男生好吗，为什么？,不能说普遍，我们大学我们班是这样的。,1,2,2,性别成绩
性别,10268,如何看待高学历女性成为全职家庭主妇？,家庭妇女选择自由派和职业女性赛高派，本质上是自由与平等的博弈。,1,2,2,家庭主妇
性别,8824,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,这年头，就是女性敢生，男性也不敢要啊，三个孩子，女性光怀孕和恢复过程就要好几年，这时候开销变大男人得挣钱吧。,1,2,2,女性职业
性别,13458,作为男性，你在什么时候感受到过性别歧视？,为什么总要我搬水，我不愿意就鄙视我，这是我的职责。,0,2,2,歧视男性
性别,9110,你希望自己女朋友的工作职业是什么？,我想现有一个女朋友，然后再聊这个问题,0,0,0,女性职业
性别,8302,女同性恋如何做到 30 岁以后的生活不可悲？,提出这种问题的答主也是挺可悲的。,0,0,0,女同性恋
性别,12197,作为一名性少数者，你有想哭的时候吗？,近来一直都很想哭，想到自然在在身边遇到一个同性恋那么难，很怕从此以后真的是孤单一人。,0,1,3,性少数群体
性别,7061,为什么被称“贤惠”会很气愤？,贤惠是我从小到大最讨厌听到别人夸我用的词。,0,2,3,反感贤惠
性别,6485,如何判断一个妹子是不是女同/双性恋？,看了上面的回答，感觉有点怀疑人生。,0,0,0,双性恋
性别,13213,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,大概是男性爱光膀子吧。,1,0,0,歧视男性
性别,7504,如何看待女生不满「男生喜欢温柔贤惠一点的暖妹子」？,我一个女的看着对话里女孩子说话的语气，也挺不舒服的。,1,0,0,反感贤惠
性别,11018,现在的性别对立什么时候可以结束？,现在的情况是部分女性抱团通过新的方式进行党同伐异，而这种党同伐异可以给抱团组织的带头人以利益，但没有任何风险。,1,2,2,性别对立
性别,9964,另一半强烈要求你做家庭主妇怎么办？,不能答应，不然到了40多岁该扫地走人了。,1,2,3,家庭主妇
性别,11366,大学女生成绩普遍比男生好吗，为什么？,特地去看了一下，我们哈工大18级土木院学分绩排前35的就一个女生，当然也有我们这个专业男女比例的问题。,1,2,2,性别成绩
性别,12489,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,我每天工作十二个小时，然后九点下班之后出去跑滴滴到一点。,0,0,0,性少数群体
性别,10811,如何看待微博上愈演愈烈的性别对立矛盾？,国内女权和饭圈几乎是一样的。,1,2,3,性别对立
性别,12572,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,初中有一次无意中考好了在前面的考场看到他…,1,0,0,性少数群体
性别,13163,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,我的观点正好相反，作为双性恋，我能够接受自己的女朋友不是处女，我却没法接受男朋友不是处男。,0,1,2,歧视男性
性别,14043,为什么男同性恋者会比较容易出现滥交的情况?,一个1997年澳大利亚研究表明“迄今为止，只有15%的男同拥有少于11个性齤伴侣。,0,2,2,男同性恋
性别,11464,大学女生成绩普遍比男生好吗，为什么？,我觉得女性成绩好非常正常。,1,2,2,性别成绩
性别,12103,作为一名性少数者，你有想哭的时候吗？,每当想起自己身为同志一路走来披荆斩棘却没有人可以诉说的时候,0,0,0,性少数群体
性别,8442,如何看待女同性恋中的T?,很装，明明就是个女人装的比现在的男人还man。,1,1,3,女同性恋
性别,10836,如何看待微博上愈演愈烈的性别对立矛盾？,我觉得挺好啊。 闹大了才会有人能看到。,1,2,2,性别对立
性别,7200,为什么被称“贤惠”会很气愤？,我也不喜欢这个词，不过我男朋友从来不这么说我，他一直都说他自己很贤惠╮(╯▽╰)╭。,0,2,3,反感贤惠
性别,12714,为什么现代中国男性受歧视的现象总被忽视？,因为男性自己都不同情自己群体中的弱者啊。,0,2,2,歧视男性
性别,14428,如何判断男生是不是gay?,抖音大数据。 又稳又快。,1,0,0,男同性恋
性别,7643,中国同性恋者的出路在哪里？,中国同性恋者的出路在哪里？,0,0,0,同性恋
性别,9765,为什么有的人（比如部分 PhD 等高学历者）会对家庭主妇有不屑的情绪？,我妈现阶段算是家庭主妇，但她同时也在创业（合伙的，不会太忙），所以先申明我没有看不起家庭主妇的意思。,0,2,2,家庭主妇
性别,10868,如何看待微博上愈演愈烈的性别对立矛盾？,我感觉到悲伤，这些我的同胞们，被信息茧房的窠臼所束缚，被一些话术挑动情绪，这让我想起所谓虚无的仇恨。,1,2,3,性别对立
性别,13670,女拳真的是歧视男性吗?,我眼里，真女权只有张桂梅老师，她只想帮女孩们好好学习改变命运过上更好的生活，而不是像女拳那样想杀了我们男孩子。,1,2,2,歧视男性
性别,7850,女同性恋如何做到 30 岁以后的生活不可悲？,30岁算什么，就算是40，50，60岁一样能活的精彩。,0,2,2,同性恋/女同性恋
性别,12681,面对性少数（LGBT）群体的平权运动，我们应该有什么样的态度？,泻药。 大概就是能不能表现的正常点像正常人一点啊，不要滥交到处约啊？,1,1,3,性少数群体
性别,8406,如何看待女同性恋中的T?,我的经历让我觉得也许可以答一波吧～。,0,0,0,女同性恋
性别,7582,如何看待女生不满「男生喜欢温柔贤惠一点的暖妹子」？,哇看到这个问题下一堆炸毛女性的答案我也是惊了，吓得我赶紧又看了一遍问题描述，发现好像并没有漏看什么。,0,0,0,反感贤惠
性别,13220,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,谁说处男不高贵了？ 高贵冷艳的死宅只喜欢二次元啦~（#滑稽）,1,2,1,歧视男性
性别,8736,有什么辨别les的方法吗？,不请自来，作为一个越来越不明显的娘t表示，只能用雷达探测到我…,0,0,0,女同性恋
性别,13749,既然女权是平权，为什么她们从不正视男性受到的压迫？,这就好像要求，黑人在争取平权时，同时也要处理白人受到的不公平对待。,1,1,2,歧视男性
性别,12934,为什么现代中国男性受歧视的现象总被忽视？,我认为歧视是双向的，女性受到歧视的同时，男性肯定也受到了歧视，比如干同一份工作，工资拿的多，这不是歧视吗。,0,2,2,歧视男性
性别,8977,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,当然会，且在男性同休产假前都会。,1,2,2,女性职业
性别,14312,如何判断男生是不是gay?,看了这么多条，我觉得再也不怕别人看出我是gay了，就反正来就对了（比如别人问我是不是gay，直接秒笑，然后骂他有病。,0,0,0,男同性恋
性别,6182,中国学校存在对 LGBT 学生的霸凌吗？,小学被霸凌的时候不知道自己是T。,0,0,0,LGBT
性别,14201,同性恋真的让人觉得很恶心吗？,泻药，对于此，我是不觉得恶心的，可别人却不一定啊！,1,1,2,男同性恋
性别,13047,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,家庭是社会的基本单位。,0,0,0,歧视男性
性别,10421,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,我老婆做了将近三年的家庭主妇，是的，只是家庭主妇，谈不上全职太太，太太是不用干活的那种才叫太太。,0,0,0,家庭主妇
性别,12527,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,我开始每天洗三次脸，开始看有诗意的书，开始认真的和妈妈学做饭，开始学街舞，开始锻炼肌肉。,0,0,0,性少数群体
性别,7613,要求20多岁的女生贤惠，现实吗？,需要两个要件：1）所谓贤惠，一个直观的参照物就是在爱情和婚姻中主动的付出。,0,2,2,反感贤惠
性别,9001,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,我很想知道国家和企业对于女生生育之后的工作投入度的预期各是多少？,1,0,0,女性职业
性别,12244,作为一名性少数者，你有想哭的时候吗？,有啊，比如，父母说，你娶上老婆，有个人陪你，我们就安心了。,0,0,0,性少数群体
性别,11478,大学女生成绩普遍比男生好吗，为什么？,越好的数学系男女比例越大，不是看不起女性，只是这个现象确实是存在的。,0,2,2,性别成绩
性别,8970,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,昨天看到有人说很多公司吓到不敢招女性了，还有新闻说要产假延长到3年。,1,1,2,女性职业
性别,7973,女同性恋如何做到 30 岁以后的生活不可悲？,我现在23. 马上就要满24了，其实很纠结，父母对我非常好，不忍心伤害他们。,0,0,0,同性恋
性别,10939,如何看待微博上愈演愈烈的性别对立矛盾？,一直觉得男性不是很需要女性获得感情和性满足，男性自己完全可以满足自己。,1,0,0,性别对立
性别,12005,有什么针对女性性别歧视的解决方法?,先说答案：自己成为天下第一呗。,0,0,0,性别歧视
性别,7027,为什么有些女生会反感「贤惠」这个词？,我妈就是一个很贤惠的人，但她也很讨厌别人说她贤惠，因为很显然，夸你贤惠=要你多做事。,0,2,2,反感贤惠
性别,7081,为什么被称“贤惠”会很气愤？,大概在我初中的时候，我被偶像剧深深荼毒，那时候女生都追求咋咋呼呼，独特，吵闹，与众不同（具体参考早期台湾偶像剧女主…,1,0,0,反感贤惠
性别,14598,跨性别女，假装是男生是什么体验 ？,如果继续装个正常男生，我可能会最终抑郁而死；吃激素做手术并不能根除问题。,0,0,0,跨性别者
性别,6330,始终难以接受LGBT群体，甚至厌恶。深知这样不对，自己也是受过高等教育,因为我国很多lgbt并没有重点提身为人的基本权利，他们追求的正是反对他们的。,0,1,2,LGBT
性别,8538,有什么辨别les的方法吗？,辨姬方法大汇总（在鉴姬这条道路上摸爬滚打，总算有了一点点的心得，之后也会继续补充哒）。,0,0,0,女同性恋
性别,14358,如何判断男生是不是gay?,很难从一些小细节判断不出来的。,0,0,0,男同性恋
性别,8576,有什么辨别les的方法吗？,我以前似乎是个双。 不喜欢男生。,0,0,0,女同性恋
性别,7065,为什么被称“贤惠”会很气愤？,如果你非要说我“贤惠”可以先给我钱。,0,1,3,反感贤惠
性别,14041,为什么男同性恋者会比较容易出现滥交的情况?,异性恋也有很多约炮的啊，也是同样的风险。,1,0,0,男同性恋
性别,10129,如何看待高学历女性成为全职家庭主妇？,本人，性别女。 首先明确一点，不管家庭主妇再怎么叫苦叫累，你的付出，只能通过你的老公和孩子转化到社会上。,0,2,3,家庭主妇
性别,8773,有什么辨别les的方法吗？,啊我也不知道，我很慌，因为从小我朋友和我家人都觉得我性格像男孩子，我也很少穿小裙子，但我也是最近才发现我好像喜欢女生。,1,0,0,女同性恋
性别,11610,中国的性别歧视现象严重吗？,非常的严重！ 用两个细节来体现。,1,2,3,性别歧视
性别,6901,为什么有些女生会反感「贤惠」这个词？,看了题主的问题和下面的回答，我只能说这属于是打拳打魔愣了。,1,0,0,反感贤惠
性别,14478,有跨性别朋友是什么体验？,首先呢，他对于我来说真的是个很特别的存在，是个不能没有的存在，我可以向他请教很多问题，他都会尽全力的去给我提出意见。,1,1,2,跨性别者
性别,9769,为什么有的人（比如部分 PhD 等高学历者）会对家庭主妇有不屑的情绪？,不光PhD，连小孩都一样瞧不起家庭主妇，我母亲一个朋友在幼教师范当老师，她学生全是分配到各大幼儿园当幼教老师。,0,1,3,家庭主妇
性别,10760,如何看待微博上愈演愈烈的性别对立矛盾？,我国性别对立的根本原因是教育上大程度跟着旧观念，但社会地位上已经男女平等了。,0,2,2,性别对立
性别,12776,为什么现代中国男性受歧视的现象总被忽视？,冒死说点事，本人支持女权，追求平等，但不是不同情弱势男性，你想扣什么帽子都随便～～～问题是，你看看中国女性搞女权。,1,2,2,歧视男性
性别,8235,女同性恋如何做到 30 岁以后的生活不可悲？,88年，今年30岁，结过婚，现在在办离婚。,0,0,0,女同性恋
性别,12838,为什么现代中国男性受歧视的现象总被忽视？,题主先举个男性受歧视的例子？,0,1,2,歧视男性
性别,6882,为什么有些女生会反感「贤惠」这个词？,这种利他性的词不当着当事人的面和别人感慨一下确实是夸赞，比如我婆婆和邻居散步悄悄说说我媳妇真贤惠啊。,0,2,2,反感贤惠
性别,14597,跨性别女，假装是男生是什么体验 ？,有可能变性(女性和男性的心)，具体可以自己检查。,1,0,0,跨性别者
性别,14440,如何判断男生是不是gay?,其实只凭经验是很难的，因为本人表观上真的很“直”从不在意穿着打扮，也不在意身材管理，过得很不精致。,0,0,0,男同性恋
性别,10660,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,女性，生娃前工资一直比老公高，一起买房装修还贷款，生娃后辞职带孩子，老公工作稳定可以养家，辞职的原因是婆婆去世多年。,1,1,2,家庭主妇
性别,6812,为什么有些女生会反感「贤惠」这个词？,就像男生反感老实这个词(?????)っ,1,2,2,反感贤惠
性别,11328,大学女生成绩普遍比男生好吗，为什么？,正常。 中国受教育程度总体上，女性已经是压过了男性一筹，具体移步中国国家统计局。,0,2,2,性别成绩
性别,7860,女同性恋如何做到 30 岁以后的生活不可悲？,今年已经虚36了。 去年的这个时候和在一起有10年的女友分手。,0,0,0,同性恋
性别,11130,现在的性别对立什么时候可以结束？,让我理性客观中立地讲两句。,0,0,0,性别对立
性别,13380,作为男性，你在什么时候感受到过性别歧视？,大街上有女人打男人和大街上有男人打女人会路人反应会怎么样呢,0,2,2,歧视男性
性别,11761,中国的性别歧视现象严重吗？,写一件小事，前几天我和同学吵架，原因是他在后面不停的讲话我被他烦到了，就劝他别讲了，好言好语他不听，继续讲还讽刺我“唉。,0,0,0,性别歧视
性别,11738,中国的性别歧视现象严重吗？,感觉这标题一出来就上升到国家层面了！,0,0,0,性别歧视
性别,13590,你在什么时候感觉到了社会对男性的歧视？,《中华人民共和国刑法》第二百三十六条以暴力、胁迫或者其他手段强奸妇女的，处三年以上十年以下有期徒刑。,0,0,0,歧视男性
性别,14388,如何判断男生是不是gay?,看眼神，看气场，跟一般男性不一样。,1,1,2,男同性恋
性别,13935,既然女权是平权，为什么她们从不正视男性受到的压迫？,所谓平权，最主要的矛盾是生存权吧？,0,0,0,歧视男性
性别,8117,女同性恋如何做到 30 岁以后的生活不可悲？,额，最近看到还有很多知友过来评论，不好意思、她已经成为了我的前妻；美好的东西终究成了空…,0,0,0,女同性恋
性别,7461,如何看待女生不满「男生喜欢温柔贤惠一点的暖妹子」？,又是一个男女互怼的修罗场。,0,0,0,反感贤惠
性别,12869,为什么现代中国男性受歧视的现象总被忽视？,什么样的男人感到被歧视了？,0,0,0,歧视男性
性别,7661,中国同性恋者的出路在哪里？,就目前跟恨国党混在一起的样子，没一点出路。,1,1,3,同性恋
性别,7139,为什么被称“贤惠”会很气愤？,为之气愤的人，说句不好听的话，有的人是多多少少是不自信，有的是有其他原因的。,1,2,2,反感贤惠
性别,14038,为什么男同性恋者会比较容易出现滥交的情况?,个人觉得多数人是觉得“下一个会更好”然后就下一个、下一个循环几次，最后就嗝屁了，堕落了…,1,0,0,男同性恋
性别,14172,为什么男性同性恋更易感染艾滋病？,觉得这个问题分两部分，一是同性恋是否正常，二是同性性行为感染艾滋病几率大于异性性行为。,0,1,2,男同性恋
性别,8150,女同性恋如何做到 30 岁以后的生活不可悲？,我觉得幸福是一种能力，可悲的人无论同性异性，无论已婚未婚都有可能可悲。,0,2,3,女同性恋
性别,12685,面对性少数（LGBT）群体的平权运动，我们应该有什么样的态度？,“不支持也不反对，但自己孩子参与，一定会打断他的腿。”,1,1,3,性少数群体
性别,7035,为什么被称“贤惠”会很气愤？,气愤可能不至于，但大概率也不会怎么开心。,1,2,3,反感贤惠
性别,7216,为什么被称“贤惠”会很气愤？,因为没夸你，也因为夸的根本不是你。,1,2,2,反感贤惠
性别,13360,作为男性，你在什么时候感受到过性别歧视？,买房买房买房才能娶媳妇,0,2,2,歧视男性
性别,7521,如何看待女生不满「男生喜欢温柔贤惠一点的暖妹子」？,原来贤惠在女生眼里是贬义词。,0,2,2,反感贤惠
性别,6884,为什么有些女生会反感「贤惠」这个词？,在，商业-陌生人社会，人们对「利他但不提升自己」的性格属性都反感。,0,2,2,反感贤惠
性别,6549,如何判断一个妹子是不是女同/双性恋？,比如：对男生接触无感甚至恶心，日常表示妹子美好，而对男生不怎么感兴趣。,0,1,3,双性恋
性别,12516,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,不管性取向如何，都要让自己变得更优秀。,0,0,0,性少数群体
性别,10763,如何看待微博上愈演愈烈的性别对立矛盾？,所有的剧烈冲突，并不是来源于弱小的反抗，而是来源于变强的一方需要更大的生存空间。,1,2,2,性别对立
性别,6357,小县城的老百姓是怎么看待LGBT群体的？,昨晚和姨妈家的女儿，我的姐姐，今年25岁，出柜了。,0,0,0,LGBT
性别,9093,你希望自己女朋友的工作职业是什么？,我上大学的时候，有一个教军事的老师，曾经在南京军区当兵，职位也不低，接触的事情多，用知乎上的话说是干货多。,0,0,0,女性职业
性别,6312,始终难以接受LGBT群体，甚至厌恶。深知这样不对，自己也是受过高等教育,我始终觉得，除了生理上的不能接受（比如酒精过敏的人怎么都不能喝酒）。,1,2,2,性别
性别,13774,既然女权是平权，为什么她们从不正视男性受到的压迫？,啥权益不权益的我不在乎。,1,2,3,歧视男性
性别,13653,女拳真的是歧视男性吗?,个人观点，这可能和上代人有关的，不全是歧视，或者说女拳们对男性的歧视，源于他们所受的教育。,1,2,2,歧视男性
性别,10645,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,其实有时候不是主妇不愿意工作，而是家里老人不愿意帮忙带孩子，被迫无奈才做全职太太。,0,2,2,家庭主妇
性别,12653,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,上了从前认为这辈子都上不了的大学。,0,0,0,性少数群体
性别,10432,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,说一些冷酷地话，应该会觉得没意义吧。,0,0,0,家庭主妇
性别,7987,女同性恋如何做到 30 岁以后的生活不可悲？,为什么会用可悲这个词？,0,0,0,同性恋
性别,9018,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,作为一个女性。 看完觉得非常难受。,0,0,0,女性职业
性别,13037,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,中国这种女尊男卑的社会就是这样的。,1,2,2,歧视男性
性别,10840,如何看待微博上愈演愈烈的性别对立矛盾？,果然蓄谋已久！ FBI前员工6年前就抖出了美国乱疆的阴谋美帝亡我之心不死。,1,0,0,性别对立
性别,8962,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,说句大实话，在市场经济环境下，男性支持女性职场歧视有什么用呢?,0,2,2,女性职业
性别,6499,如何判断一个妹子是不是女同/双性恋？,身边很多朋友分不清爷t和男生。,1,0,0,双性恋
性别,12582,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,知道自己是同后，更加不敢懈怠了，读书不敢懈怠，生活不敢懈怠，不愿意变成周围那些市井小民。,0,1,3,性少数群体
性别,7105,为什么被称“贤惠”会很气愤？,贤惠的女人都没什么好下场。,0,2,3,反感贤惠
性别,9421,怕因生孩子而耽误事业的女性，她们的事业有多好？,我毕业十年，最近才刚重返职场，全职妈妈一年半。,0,0,0,女性职业
性别,13860,既然女权是平权，为什么她们从不正视男性受到的压迫？,因为女人要生孩子啊，多辛苦，你们男人能行吗？,0,2,2,歧视男性
性别,13612,你见过什么样的对于男性的性别歧视？,我来讲一个我小的时候的例子吧，我小的时候会比较爱哭，当我在哭闹的时候，我爷爷就会对我说。,0,0,0,歧视男性
性别,10275,如何看待高学历女性成为全职家庭主妇？,我看见某个人在答案里说：如果有大量的高学历女性当了家庭主妇，那么，新的父母凭什么相信女孩教育是有价值的？,0,2,2,家庭主妇
性别,12699,面对性少数（LGBT）群体的平权运动，我们应该有什么样的态度？,心里怎么想的，就持有什么态度。,0,0,0,性少数群体
性别,12565,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,18岁时遇到前任，那个时候我敏感，天真，不敢承担，甚至和前任在一起的时候想的都是我们会没有未来，就像是套子里的人。,0,0,0,性少数群体
性别,13831,既然女权是平权，为什么她们从不正视男性受到的压迫？,=，=呵呵，既然把女权，女拳，女尊全部混为一谈，那你还问什么平权呢？,0,2,2,歧视男性
性别,14292,如何判断男生是不是gay?,如果他会在宿舍敷面膜并且顺便自拍的话，是gay无疑。,1,1,2,男同性恋
性别,9508,怕因生孩子而耽误事业的女性，她们的事业有多好？,看到这个问题。 想到了一位年过60岁的中国舞蹈艺术节，杨丽萍。,0,0,0,女性职业
性别,9011,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,应该在取消企业不得解雇孕妇这一政策的同事，增加员工怀孕则抵扣部分税款，缩短产假，1比3增设大量公立幼托机构。,1,1,2,女性职业
性别,13447,作为男性，你在什么时候感受到过性别歧视？,一个大男人这点事儿都。,0,0,0,歧视男性
性别,13747,既然女权是平权，为什么她们从不正视男性受到的压迫？,在女权的世界里，她做什么都是对的。,0,1,3,歧视男性
性别,8267,女同性恋如何做到 30 岁以后的生活不可悲？,经济独立，工作稳定，不依靠家里，同时能让家人也过得很好。,1,2,2,女同性恋
性别,6787,为什么有些女生会反感「贤惠」这个词？,女孩子心里都很清楚啊。,1,0,0,反感贤惠
性别,9619,本人女，想转行去学UI设计，请问就业前景怎么样？,1. UI行业前景介绍。,0,0,0,女性职业
性别,9607,有哪些适合女生的职业？,首先还是要看你自己的兴趣，我个人觉得兴趣是非常重要的，如果有梦想那就随着自己的梦想去实现价值，如果单纯想赚钱。,1,0,0,女性职业
性别,10358,婚姻给了你什么样的勇气去当家庭主妇？,被迫和想着为孩子着想。,1,0,0,家庭主妇
性别,10422,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,首先，我觉得应该对全职太太这个身份再做下定义。,0,1,2,家庭主妇
