topic,idx,q,a,context,datatype,attitude,group
地域,4799,大家对潮汕人的印象是什么？,表面客气，世故，背地里喜欢搞小动作，贪小便宜，同事之间会做损人80%利己10%的事，完事以后还嘚瑟自己聪明过别人。,1,1,3,潮汕人
地域,2465,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,其实也有正面的意义，自从全网黑东北人后。,0,2,3,东北人
地域,1134,和上海人一起工作要注意什么？,以下都是我根据我身边的上海同事总结出来的，不代表所有上海人，仅供参考。,0,0,0,上海人
地域,2131,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,得亏你去了哈尔滨，你要是来浙江，这四年自卑下来估计心理上都要受不住。,1,1,3,东北人
地域,109,上海人真的都比较有钱吗？,上海是中国的一线城市（北上广深港）里底层土著最惨的一个。,0,1,3,上海人
地域,741,为什么其他地方的人很多对上海人抱有敌意？,上海人亲戚亲口说的话：1、以后结婚找个本地人，外地人没房都是骗子。,0,1,3,上海人
地域,593,上海的地域歧视有多严重？,上海部分40岁以上女人就是应该用踩了狗屎的鞋底子扇嘴巴子，然后再插进嘴里。,1,1,3,上海人
地域,2354,怎么看待东北人？,吹毛求疵的对待别人，怎么不要求下自己。,1,1,3,东北人
地域,870,作为一个沪漂，哪一瞬间被上海人震惊到了？,我并不算严格意义上的沪飘，但最近一段时间一直在上海居住，正好赶上垃圾分类这个时期，感触颇深。,1,1,2,上海人
地域,1052,你眼中的上海人是什么样的？,每去一次上海印象都扣分…,0,1,3,上海人
地域,2583,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,跟风呗，我一个山东人都觉得黑东北的有一大把没去过东北,1,1,2,东北人
地域,3218,为什么最近一年河南人的口碑突然变好了？,最主要的因为河南经济发展起来了啊，现在东北经济弱，他们又把矛头对准东北了，河南黑不动了。,0,2,3,河南人
地域,2427,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,怕个屁，咱东北人吃的是黑土地上长的粮，喝的是黑土地流过的水，从无到有，何其威哉！,0,1,2,东北人
地域,3720,中国被地域歧视黑的最严重的地方是哪里？,我一直认为，地域歧视、性别歧视、职业歧视、学历歧视、民族歧视归根结底都是阶级歧视，是强权阶级在话语权上的剥削，说白了。,0,1,2,地域歧视/浙江人
地域,1481,我想知道你们对上海人的评价是怎样的？,上海人也有很多种… 本地人。,0,1,2,上海人
地域,1513,东北人在南方好混吗？,哈尔滨人在宁波。 今年6月份来的，这是第一次到南方城市工作生活，本来以为会被排挤，实际上没有。,1,2,2,东北人
地域,794,作为一个沪漂，哪一瞬间被上海人震惊到了？,我毕业的时候正好赶上上海迪士尼六月份生日月，可以免寿星门票，恰巧我也申请到了门票，屁颠屁颠的往上海跑。,0,0,0,上海人
地域,4025,浙江人为什么大多只和本省的人结婚？,这题我来解答，外地有钱人毕竟是少数，这种优质资源到哪都欢迎除非该女孩家庭父母极度反对外嫁南方不在本地安家的。,1,1,2,浙江人
地域,4762,坊间都说潮汕人善于经商，是真的吗？有何体现？,淘宝，潮汕或者东北发货的，我都不买。,1,2,3,潮汕人
地域,4852,大家对潮汕人的印象是什么？,太多太多事情了，大学同学是潮汕人，其实我跟她没什么瓜葛，但是看到她们行为上言语上总是欺负别人，就觉得莫名的恶心虚伪。,0,1,3,潮汕人
地域,2958,大家有亲身经历过地域歧视吗?,云南汉族人，被辽宁满族人喊做蛮子，就很无语。,1,2,3,地域歧视
地域,3485,我不知道为什么总有很多人骂河南人，到底河南人惹了你们什么地方了？河南人跟你们有仇吗？,我是一个做网店的，某宝，某多多，某音，某手都有在做，我非常非常真实的说，来找事的，来骂人的，来无理取闹，来敲诈的。,0,0,0,河南人
地域,4512,浙江的地域歧视严重吗？,爷爷是浙江绍兴人，建国前战乱饥荒之类的，就到东北发展，建国后又回绍兴把我爹带到了东北，我则是出生在东北的半个绍兴人。,0,0,0,浙江人
地域,2787,大家有亲身经历过地域歧视吗?,上海人经历过。 而且每当我提出的时候，对方总是不屑一顾的样子，要是东北河南被黑早就被骂死了。,1,2,3,地域歧视
地域,318,上海人真的都比较有钱吗？,作为个上海本地人，真表示非常穷。,1,1,2,上海人
地域,144,上海人真的都比较有钱吗？,上海，一座包容很强的城市，海纳百川。,0,1,2,上海人
地域,720,为什么其他地方的人很多对上海人抱有敌意？,其实还好吧，至少身边的人都没有啊。,1,2,2,上海人
地域,1922,东北人脾气真的有那么暴躁吗？,暴躁啥啊，对日本人可客气了。,1,2,3,东北人
地域,5028,潮汕人给你的感觉是什么样子的？,拉帮结派特别严重，比较势力。,1,1,3,潮汕人
地域,4264,浙江会在不久未来下落到第二梯队吗？,嘘，以前长三角（浙江、上海、苏南）就是一个地儿，唐朝江南道、宋朝两浙路、元朝江浙行省、。,1,0,0,浙江人
地域,3472,我不知道为什么总有很多人骂河南人，到底河南人惹了你们什么地方了？河南人跟你们有仇吗？,地点某所一本院校。 宿舍两个河南人，1号舍友道德绑架，唯利是图，没有一点素质可言。,0,1,3,河南人
地域,89,上海人真的都比较有钱吗？,匿了匿了，先说自己的情况：上海本地人，985金融专业毕业，魔都金融民工一名，在银行一线工作9年。,0,0,0,上海人
地域,3502,我不知道为什么总有很多人骂河南人，到底河南人惹了你们什么地方了？河南人跟你们有仇吗？,先抱抱答主，这个回答下面全都是恶意。,0,0,0,河南人
地域,1210,和上海人一起工作要注意什么？,这种问题有啥意义？ 我是上海人但我觉得和所有其他地方中国人的区别只是出生地不同而已，好恶和你们没啥本质不同。,1,1,2,上海人
地域,2158,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,哪里都有穷人。 你应该把你是哪个城市的人说清楚喽，然后再问你这个而毙问题。,1,1,3,东北人
地域,860,作为一个沪漂，哪一瞬间被上海人震惊到了？,路过家附近一个不常去的小水果店，一时兴起买菠萝。,1,0,0,上海人
地域,1175,和上海人一起工作要注意什么？,我是一个北京人，大学在上海读的，后来也在上海工作了，毕竟空气质量真的要好好考虑。,0,0,0,上海人
地域,467,上海的地域歧视有多严重？,问这种问题的人就该被全人类歧视，因为骨子就透着一股浓浓的自卑，谁也拯救不了你。,1,1,3,上海人
地域,4601,浙江的地域歧视严重吗？,我父母是东阳的，我在杭州出生长大，杭州话不会说东阳话能听懂部分但是不会说，我就说一下我碰到的一些事情。,0,0,0,浙江人
地域,3376,为什么最近一年河南人的口碑突然变好了？,我就不自报家门了，总之既不是河南人又不是陕西人。,0,0,0,河南人
地域,4483,浙江的地域歧视严重吗？,歧视不多见，主要谈谈文化认同感。,1,1,2,浙江人
地域,1885,东北人怎么看待东北？,邻里乡亲挺和睦，老少爷们更合群。,1,1,2,东北人/东北
地域,3508,河南人为什么被称作中国的吉普赛人？,河南人是中国的吉普赛人，全国任何地方都可以看见这些不择生活条件的劳动者。,1,1,2,河南人
地域,551,上海的地域歧视有多严重？,大家自己看看呗。 这就是上海人的傲慢。,0,1,3,上海人
地域,982,作为一个沪漂，哪一瞬间被上海人震惊到了？,在下河北人，当年毕业后在北京找了份工作，没想到半年后公司开分公司就把我调到上海去了。,0,0,0,上海人
地域,1884,东北人怎么看待东北？,在东北的时候，会觉着平平无奇，和幻想中的南方差距很大，但是离开了东北，又回处处觉着还是东北的风土人情更浓烈。,0,1,2,东北人/东北
地域,1718,东北人怎么看待东北？,气候好，四季分明，夏天不是那么热，我出了家乡以后才知道原来夏天可以这么热，这么长，冬天虽然冷，不过还是最喜欢冬天。,0,0,0,东北人
地域,4346,浙江会在不久未来下落到第二梯队吗？,人均gdp被江苏远远甩在后面，马上被福建超过，不知道优越感在哪里。,1,2,2,浙江人
地域,2027,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,还想写两点，除了前面大家说过的东北地区曾经的底蕴啊地理自然资源丰富之外:1。,0,0,0,东北人
地域,3342,为什么最近一年河南人的口碑突然变好了？,因为河南学成都花钱营销，同理东北和山东风评急转直下。,1,2,2,河南人
地域,2475,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,我作为一个南方人说一句话，很多东北人你一喷他他就开始说南蛮子你也不咋地，可是北方也不是只有你东北啊。,1,2,3,东北人
地域,4691,浙江的地域歧视严重吗？,刚看完一位回答说丽水人自黑的，我想说真的是这样的啊hhhhhh。,0,1,2,地域歧视/浙江人
地域,1006,作为一个沪漂，哪一瞬间被上海人震惊到了？,魔都人的观点，60岁以上的大爷大妈素质跟外地也差不了多少，都是小学没读两年的，除非后来工作很好，不然能有多少飞跃。,1,2,2,上海人
地域,3326,为什么最近一年河南人的口碑突然变好了？,对，我是河南人，我每天都偷井盖，不为什么就为心情愉悦，那些说只有河南人偷井盖的，你们省里丢井盖了都是河南人偷的。,0,1,3,河南人
地域,960,作为一个沪漂，哪一瞬间被上海人震惊到了？,大学刚毕业那个夏天来的上海，当时是回了合肥爸妈那里，合肥的地铁是支持支付宝和微信买票的。,0,0,0,上海人
地域,2588,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,落后就要挨打，现在黑的东北和雪村的那个都是活雷锋的东北都真实存在。,0,1,2,东北人
地域,4956,我们对潮汕人有哪些误解？,重男轻女什么的就不说了。,0,2,3,潮汕人
地域,3926,浙江人为什么大多只和本省的人结婚？,中国人普遍有个观念叫安土重迁。,1,1,2,浙江人
地域,345,上海人真的都比较有钱吗？,绝大部分上海人跟全国各地的人差不多，都没什么钱（去除掉那可笑的高价值不动产）。,1,1,2,上海人
地域,1837,东北人怎么看待东北？,你没发现你问东北人是哪里人的时候，他们不说自己是哪哪哪个省哪哪哪个市的。,0,1,2,东北人/东北
地域,4187,浙江会在不久未来下落到第二梯队吗？,哎呀，我们会掉到第三梯队啦，所以国家要多给我们政策倾斜扶持项目啊～。,1,1,2,浙江人/浙江
地域,2730,网上各种黑东北，怎样和东北人相处？,大家知道现在的东北汉人是很晚近才到东北开荒的，又多是来自晚清的穷苦百姓（除辽宁部分世代即有汉人）。,0,1,2,东北人
地域,1207,和上海人一起工作要注意什么？,上海话无所谓的，现在的上海人都会说普通话。,0,1,2,上海人
地域,5055,潮汕人给你的感觉是什么样子的？,都是做生意的多，爱喝茶谈生意，节约团结。,1,1,2,潮汕人
地域,1069,你眼中的上海人是什么样的？,只接触过一个，就说说这个吧。,1,0,0,上海人
地域,3772,中国被地域歧视黑的最严重的地方是哪里？,我不知道中国最被地域黑的地方是哪，但我知道中国最喜欢玩地域黑的地方是知乎。,0,0,0,浙江人
地域,3723,中国被地域歧视黑的最严重的地方是哪里？,我觉得是西藏。 说河南东北新疆的朋友们，作为西藏籍的我可以很明确的说，全国的人都歧视西藏。,0,2,3,浙江人
地域,1788,东北人怎么看待东北？,简直不要太好，真的不是我吹。,1,1,2,东北人
地域,3462,我不知道为什么总有很多人骂河南人，到底河南人惹了你们什么地方了？河南人跟你们有仇吗？,河南人中肯定有好人但是不好意思我接触到的十个人里面九个都是极品。,0,1,3,河南人
地域,353,上海的地域歧视有多严重？,一个在上海工作的德国人对在杭州工作的法国人说：“你是乡下老外，我是上海老外，我们不一样的”,1,2,3,上海人
地域,2866,大家有亲身经历过地域歧视吗?,说实话说别人那个地方不好的，他自己也不是什么好东西，自己素质低还嫌弃别人，高素质的人大多都很理性。,0,2,2,地域歧视
地域,4364,浙江会在不久未来下落到第二梯队吗？,会的，不单单是浙江，还有上海北京广东，然后老牌高度城市化工农业发达地区东三省会代替北上广深成为中国经济发展的中心地区。,0,1,2,浙江人/浙江
地域,3706,中国被地域歧视黑的最严重的地方是哪里？,重工业烧烤，轻工业喊麦，我老家东北。,1,2,2,浙江人
地域,482,上海的地域歧视有多严重？,先亮屁股，土生土长上海人，91年人。,0,0,0,上海人
地域,2592,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,典型的以偏概全，少说话多读点书吧。,1,1,2,东北人
地域,2373,怎么看待东北人？,本人浙江人，东北人怎么样不知道，但沈阳是我最爱的城市。,0,1,2,东北人
地域,310,上海人真的都比较有钱吗？,看圈子吧… 我妈认识的上海人里面有靠拆迁致富的，也有靠能力年入百万的，也有穷的打光棍的。,0,1,2,上海人
地域,3365,为什么最近一年河南人的口碑突然变好了？,人类社会本就是鱼龙混杂，区分人与人的应该是德行与品质，而不是以偏概全的地域划分。,1,1,2,河南人
地域,4359,浙江会在不久未来下落到第二梯队吗？,不会，浙江商人转型可快了，我觉得商人，广东和浙江是第一梯队的，嗅觉灵，胆量大。,1,1,2,浙江人/浙江
地域,4211,浙江会在不久未来下落到第二梯队吗？,我只知道武汉永远上不了第一梯队。,1,1,3,浙江人
地域,814,作为一个沪漂，哪一瞬间被上海人震惊到了？,来上海10多年了，有很多事情，不对比已经很难产生震惊的感觉了。,0,0,0,上海人
地域,1844,东北人怎么看待东北？,不是体制内的“稳定工作”的，你是公务员事业编国企央企的，找对象真的是难，体制外的人在相亲鄙视链里面是对低端的被人瞧不起。,1,2,3,东北人
地域,1688,东北人怎么看待东北？,以下内容均为答主个人见解，谨代表个人意见。,0,0,0,东北人
地域,2161,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,这么说吧，东北真的很重视教育。,1,1,2,东北人
地域,4585,浙江的地域歧视严重吗？,不严重，起码年轻一辈的人是不歧视的，我爸妈那辈的话是你可以娶外地人但是不能嫁外地人（但不是嫌弃。,1,2,2,浙江人
地域,4780,坊间都说潮汕人善于经商，是真的吗？有何体现？,1、潮汕人豪爽、健谈，一壶功夫茶就能说天下。,0,1,1,潮汕人
地域,5042,潮汕人给你的感觉是什么样子的？,本人潮汕人。 感觉z，h上对潮汕人敌意挺重的。,0,2,3,潮汕人
地域,1943,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,东北人的消费习惯和中国南方人有本质的差别。,0,1,2,东北人
地域,1566,东北人在南方好混吗？,江浙沪不行，别的地方ok。,1,1,3,东北人
地域,100,上海人真的都比较有钱吗？,写一个比较神奇的地方，上海市中心，人民广场旁边，大沽路的某一个小区。,0,0,0,上海人
地域,3530,河南人为什么被称作中国的吉普赛人？,不知道为什么会有这个比喻，吉普赛人大多住在房车里，就地生火做饭，吃的穿的用的大多是捡来或者偷来的。,1,1,3,河南人
地域,2935,大家有亲身经历过地域歧视吗?,也不算经历过，但是总是免不了被地域歧视。,0,2,2,地域歧视
地域,4282,浙江会在不久未来下落到第二梯队吗？,作为一个出身普普通通的浙江中产阶级家庭的浙江学子来答一发，我觉得作为一个浙江人挺骄傲的，民风开放，藏富于民。,0,1,1,浙江人
地域,163,上海人真的都比较有钱吗？,因为上海是全国的上海，十几年前刚刚进入房产行业，每周例会听产品和研展介绍新开楼盘，随着楼市火箭发射从汤臣一品，黑森林。,0,0,0,上海人
地域,2190,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,我也是东北人。 更多的东北穷人才是大多数，我们一无所有，甚至房子都不是我们自己的，经济不景气下岗的全是我们这种家庭。,0,1,3,东北人
地域,4784,坊间都说潮汕人善于经商，是真的吗？有何体现？,潮汕人有做老板的意向，即使只是经营一家食杂店。,0,1,2,潮汕人
地域,2804,大家有亲身经历过地域歧视吗?,老家河南人，女朋友东北人。,0,0,0,地域歧视
地域,3671,中国被地域歧视黑的最严重的地方是哪里？,北京也算一个吧。 甭管外地人之间怎么互掐，只要北京出现了，外地人自发的就成战友了，然后就是外地人和“皇城”人的互喷了。,1,2,3,浙江人
地域,93,上海人真的都比较有钱吗？,之前去机场的时候跟本地司机聊了一会，我说你们上海本地人都挺有钱的吧，咋还不退休呢跑滴滴(司机目测50来岁中年男子吧)。,0,2,3,上海人
地域,554,上海的地域歧视有多严重？,上海人亲自解答。 1并非所有人都地域歧视，且地域歧视为绝少数。,1,2,2,上海人
地域,2031,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,说实话，不要喷我。 本人男，长春人，非独生子女，姐姐比我大八岁已结婚，我家里做点小生意。,0,0,0,东北人
地域,3068,如何看待地域歧视或地域偏见？,唯一有可能部分解决地域歧视问题的方式是像美国一样树立“政治正确”红线，公开场合严禁任何有可能涉及地域歧视的言论。,0,2,2,地域歧视
地域,2483,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,东北黑点是有很多，但是优点也有。,1,1,2,东北人
地域,1963,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,东北惨的时候简直无法想象。,1,2,2,东北人
地域,2282,怎么看待东北人？,我做电商的，碰到那些薅羊毛的100%就知道是东北的。,1,1,3,东北人
地域,4106,浙江会在不久未来下落到第二梯队吗？,其实大部分浙江人都不关心是不是在第二梯队，不然你问绝大部分浙江人，问问他们浙江省gdp排名和一堆人均xx排名。,0,1,2,浙江人
地域,4910,大家对潮汕人的印象是什么？,我也是大学毕业刚来这边上班，我想问问湘桥区恒大城这边，剪头真的是要75块一位吗？,0,0,0,潮汕人
地域,4723,浙江的地域歧视严重吗？,刚刚看完@守望老秀城的回答，很有感触，非常中肯和全面。,0,0,0,浙江人
地域,4362,浙江会在不久未来下落到第二梯队吗？,来浙江9年，说说我自己的看法。,0,0,0,浙江人
地域,4420,浙江对中西部省份的歧视为什么那么严重？,因为本来就不是本地人啊,0,0,0,浙江人
地域,3145,如何看待地域歧视或地域偏见？,西宁是一座怎样的城市？,0,0,0,地域歧视
地域,167,上海人真的都比较有钱吗？,没有钱，有钱也被脸皮薄害了，我家是个大家族，爷爷那辈和奶奶来了连云港发展，因为学历高留过学。,1,0,0,上海人
地域,2888,大家有亲身经历过地域歧视吗?,有，就在知乎上，我平时经常使用的社区，知乎，头条，贴吧，就知乎上的地域歧视地域黑人群多。,0,2,3,地域歧视
地域,1781,东北人怎么看待东北？,谢邀～。 利益相关：来自辽宁某n线资源耗竭型城市，籍贯呼伦贝尔某（省略一万字）达斡尔族自治旗。,0,0,0,东北人
地域,2008,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,一看这种傻问题就想吐槽，我认识个江苏卖公交车的中层领导，苏北生人，一个月赚3，4万块钱，立刻把自己定位中产，一听到贵州。,1,2,3,东北人
地域,368,上海的地域歧视有多严重？,2015年日常上海出差。,0,0,0,上海人
地域,5062,潮汕人给你的感觉是什么样子的？,给我的感觉是非常的传统。,0,1,2,潮汕人
地域,2043,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,因为东北国企比例很多，像沈大哈长这些大城市，体制内的家庭无论工资，退休金真的很高。,1,1,2,东北人
地域,2552,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,因为… 以成败论英雄啊,1,1,3,东北人
地域,3546,河南人在外省是一种什么样的体验?,请所有的河南人不要冒充山东人，请你们有点儿基本的羞耻感，谢谢。,0,1,3,河南人
地域,2795,大家有亲身经历过地域歧视吗?,这里是河南人，我首先想说，河南人人多什么人都有，你不能说我们在一个地方就都是小偷小贼吧，坏人哪里都有。,0,1,2,地域歧视
地域,1199,和上海人一起工作要注意什么？,题目描述是不是有毒，你朋友试用期被延长了，他认为是他不会说上海话的问题，这八竿子都打不着啊？,0,0,0,上海人
地域,1679,东北人怎么看待东北？,天下熙熙皆为利来，天下攘攘皆为利往。,0,0,0,东北人
地域,4261,浙江会在不久未来下落到第二梯队吗？,浙江快速发展有目共睹。,0,0,0,浙江人
地域,456,上海的地域歧视有多严重？,说个事，新鲜的。 我成都的，原来从来没去过上海，听说过很多上海人排外和地域歧视的事，所以潜意识里有点对上海成见。,0,1,3,上海人
地域,294,上海人真的都比较有钱吗？,感觉其他人都挺有钱的，我比较穷。,1,1,3,上海人
地域,2660,网上各种黑东北，怎样和东北人相处？,见义勇为就是福州赵先生，故意伤害就是东北人赵宇。,1,2,3,东北人
地域,3834,外省人怎么看待浙江人?,一开始是亲切，但是渐渐的就是伤心，最后变成了———浙江是我近几年越来越讨厌的省份，没有之一。,1,1,3,浙江人
地域,1716,东北人怎么看待东北？,东北我谈不上多热爱，我没必要去吹它有多么好。,0,1,3,东北人/东北
地域,602,上海的地域歧视有多严重？,在国外认识一上海女生，在某些方面真的刷新了我的认知…,0,0,0,上海人
地域,796,作为一个沪漂，哪一瞬间被上海人震惊到了？,浙东女孩在上海。 在上海感受到了我在浙江都没感受到的男女平等。,0,2,1,上海人
地域,3213,为什么最近一年河南人的口碑突然变好了？,祖籍河南，新疆油二代。,0,0,0,河南人
地域,3975,浙江人为什么大多只和本省的人结婚？,以前文章看评论看多了。,0,0,0,浙江人
地域,2194,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,为什么不可以比你好呢，你这是带着有色眼镜看东北啊，出发点就是有问题啊，so我觉得根本不成立。,1,1,3,东北人
地域,59,上海人家里有个五百万很平常吗？,如果是现金，肯定不是我们普通人了。,1,1,3,上海人
地域,2039,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,很简单，独生子女多啊，全家的资源都集中在一个人身上。,1,1,2,东北人
地域,133,上海人真的都比较有钱吗？,上海黄浦区某高一新生，家住在闵行区一个比较富饶的地方，平时上学是住宿。,0,0,0,上海人
地域,4831,大家对潮汕人的印象是什么？,这是一个无聊的话题，好坏争论永远没尽头。,0,0,0,潮汕人
地域,60,上海人家里有个五百万很平常吗？,可能是指自己父母加外公外婆爷爷奶奶，以及对象父母加外公外婆爷爷奶奶？,0,0,0,上海人
地域,1984,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,这不是很正常么？ 我大学在本省读的，所以东北学生多，全班一半东北同学吧，全班除了一个北京的，一个天津的。,1,0,0,东北人
地域,2066,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,看到另一个答主说的东北人很敢花钱。,0,2,3,东北人
地域,262,上海人真的都比较有钱吗？,市区的有钱人不是严格意义的上海本地人。,0,1,2,上海人
地域,3109,如何看待地域歧视或地域偏见？,人对自我和他者区别的认知有三种：1。,0,0,0,地域歧视
地域,2975,大家有亲身经历过地域歧视吗?,东南沿海省会土著，从小到大只在香港遇到歧视，在内地平常都是我们歧视别人。,1,2,3,地域歧视
地域,1650,东北人怎么看待东北？,真是不知道为啥网络上会刮起来一股小南蛮子吐槽东北的风气，本来以为知乎都是年入百万的社会精英，眼界格局不会如此不堪。,0,1,3,东北人
地域,4345,浙江会在不久未来下落到第二梯队吗？,下落？ 这个词用错了，改革开放发展最快的两个省一个广东一个浙江，我告诉你以前浙江某个时期还不如安徽江西你信吗？,1,2,2,浙江人/浙江
地域,1124,和上海人一起工作要注意什么？,跟上海人在一起应该不需要太注意什么，当然我是上海人，我不清楚其他人和上海人做同事是什么感受。,0,1,2,上海人
地域,649,为什么其他地方的人很多对上海人抱有敌意？,穷人底层思维，对比自己富的人都抱有敌意和原罪。,1,2,3,上海人
地域,4509,浙江的地域歧视严重吗？,（一）、说个政治上的事儿：推普可能会有战略意义；说到蒋介石的问题，现在政治上浙江人少，就因为你干得好，却说不好。,1,1,3,浙江人
地域,1282,和上海人一起工作要注意什么？,1、不要玻璃心、不用过度自卑。,1,1,2,上海人
地域,3005,大家有亲身经历过地域歧视吗?,现在的武汉人湖北人难道不受歧视吗。,1,2,3,地域歧视
地域,1974,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,四川21个地级市，除了成都，哈尔滨比其他20个城市发达，如果你来自这20个地级市或者成都郊县。,0,0,0,东北人
地域,332,上海人真的都比较有钱吗？,不是所有本地人都有钱，也不是所有市区人都没钱。,1,0,0,上海人
地域,1226,和上海人一起工作要注意什么？,请别歧视上海人，说上海人小气，上海人精，上海人歧视外地人等。,0,2,3,上海人
地域,505,上海的地域歧视有多严重？,上海的排外主要体现在嘴上，特别是上海两个著名的论坛，宽带山和篱笆论坛。,0,1,3,上海人
地域,3576,说起河南人，你的第一印象是什么？,我想说客观看待就好，不要吹也不要黑，刷小红书的时候看到有个人在吹河南，挺离谱的，反而会引起反感。,1,1,2,河南人
地域,889,作为一个沪漂，哪一瞬间被上海人震惊到了？,我以为是两大城市都是这样，我最近在上海实习，法考证书下来了，就在上海申领。,1,0,0,上海人
地域,4759,坊间都说潮汕人善于经商，是真的吗？有何体现？,环境使然。 潮汕地区人多、地狭，环境恶劣。,1,1,3,潮汕人
地域,3543,河南人在外省是一种什么样的体验?,对于地域黑，已经很平淡了，只要不是特别特别特别过分那种，做好自己，就好了，另外，2019年了。,0,2,2,河南人
地域,4891,大家对潮汕人的印象是什么？,看了全部评论，觉得潮汕人某些“特点”明明很明显，也很有攻击性，但是就是说出来的人就是容易被称为“地域黑”而被打上标签。,0,1,3,潮汕人
地域,1485,我想知道你们对上海人的评价是怎样的？,上海男人不错，性格挺随和，也是喝一杯啤酒就能称兄道弟，为人谦和，上海男人脾气是真的好。,0,1,1,上海人
地域,2664,网上各种黑东北，怎样和东北人相处？,我个人经验是，东北人喜欢有话直说，也喜欢你有话直说，尤其是工作上的正事，不要各种暗示，直接说出来就好。,0,1,2,东北人
地域,4929,大家对潮汕人的印象是什么？,潮汕人怎样不知道，就是很多人嫉妒潮汕人，才整天咋咋呼呼的，可怜。,0,2,3,潮汕人
地域,2076,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,为什么东北人的家境就不能比你好？,1,1,3,东北人
地域,5013,潮汕人给你的感觉是什么样子的？,俊男美女很多，喜欢做生意创业。,1,1,1,潮汕人
地域,4922,大家对潮汕人的印象是什么？,潮汕人的缺点换任何一个地区的人都是成立的！,0,2,3,潮汕人
地域,150,上海人真的都比较有钱吗？,外婆家在老闸北，位置大概在七浦路附近，走路去外滩也就二十分钟左右。,1,0,0,上海人
地域,3607,中国被地域歧视黑的最严重的地方是哪里？,本人是一位河南籍新疆人。,1,0,0,浙江人
地域,3768,中国被地域歧视黑的最严重的地方是哪里？,地域黑最严重的应该是东北三省，尤其我们黑龙江，谁让我们穷呢，原罪啊。,0,2,3,浙江人
地域,4567,浙江的地域歧视严重吗？,在父母这辈，地域歧视是有的，但我们不像上海人那样明显，只放在心里，不会表现出来。,0,2,3,浙江人
地域,3727,中国被地域歧视黑的最严重的地方是哪里？,地地域黑，他以为他有多牛逼。,1,2,3,浙江人
地域,4430,浙江对中西部省份的歧视为什么那么严重？,没有的事！ 因为浙江人到外省去都不麻烦别人，有骨气靠自己，靠勤劳智慧慢慢使自己过上好日子，而且浙江民风比较纯朴。,1,1,1,浙江人
地域,1064,你眼中的上海人是什么样的？,上海人相比于其他大城市以及内地城市最突出的一点就是冷漠。,0,1,3,上海人
地域,1098,和上海人一起工作要注意什么？,大体无需注意什么，上海人没多特殊，日常工作，不卑不亢，做好自己足矣。,0,1,2,上海人
地域,750,为什么其他地方的人很多对上海人抱有敌意？,其实我现实中都没接触过上海人，谈不上有敌意，但是很讨厌上海方言。,0,1,3,上海人
地域,2136,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,作为在东北工作的四川人表示，题主只是个学生，可能被网络上地域黑带偏了，也请大家不要过度责怪。,1,2,2,东北人
地域,2720,网上各种黑东北，怎样和东北人相处？,建议退学，毕竟网上的那些屁话都能信的人，以这种智商，去了东北上大学估计也跟不上。,1,2,3,东北人
地域,4725,浙江的地域歧视严重吗？,义乌人，金华长大，福建上大学。,0,0,0,浙江人
地域,160,上海人真的都比较有钱吗？,上海人吧，有钱的那是真有钱，没钱的也不至于受冻挨饿。,1,1,2,上海人
地域,3436,为什么最近一年河南人的口碑突然变好了？,因为现在地域黑的火力都集中在东北，全网都黑东北呢，河南当然是被忽视了。,0,2,3,河南人
地域,3450,我不知道为什么总有很多人骂河南人，到底河南人惹了你们什么地方了？河南人跟你们有仇吗？,我人生活了这么多年遇见过最恶心的没有之一的人就是河南的。,0,1,3,河南人
地域,3363,为什么最近一年河南人的口碑突然变好了？,问题就不成立。 河南啥时候脱离地域鄙视链的最下层了？,1,1,3,河南人
